Year,Feature_Name,Landcover_Class,Developable_Area_km2,Proportion,diff_prop,diff_dev
2015,Nooksack,Medium Intensity,26.856,0.028347127,,
2015,Nooksack,High Intensity,13.5963,0.014351208,,
2015,Nooksack,Forest,279.9216,0.2954637,,
2015,Nooksack,Agriculture,515.5623,0.544187889,,
2015,Upper Skagit,Open Space,5.454,0.066258474,,
2015,Upper Skagit,Low Intensity,2.4876,0.030220862,,
2015,Upper Skagit,Medium Intensity,0.5967,0.007249071,,
2015,Upper Skagit,High Intensity,0.1152,0.001399519,,
2015,Upper Skagit,Forest,53.4996,0.649945331,,
2015,Upper Skagit,Agriculture,20.1609,0.244926744,,
2015,San Juan,Open Space,15.1839,0.046149217,,
2015,San Juan,Low Intensity,6.1362,0.018650072,,
2015,San Juan,Medium Intensity,1.0584,0.00321685,,
2015,San Juan,High Intensity,0.1323,0.000402106,,
2015,San Juan,Forest,234.3015,0.712124735,,
2015,San Juan,Agriculture,72.2052,0.21945702,,
2015,Lower Skagit - Samish,Open Space,50.3244,0.076649235,,
2015,Lower Skagit - Samish,Low Intensity,29.6064,0.045093591,,
2015,Lower Skagit - Samish,Medium Intensity,19.6371,0.029909322,,
2015,Lower Skagit - Samish,High Intensity,11.1087,0.016919692,,
2015,Lower Skagit - Samish,Forest,185.5908,0.282673868,,
2015,Lower Skagit - Samish,Agriculture,360.2871,0.548754292,,
2015,Lyre - Hoko,Open Space,3.4758,0.007397745,,
2015,Lyre - Hoko,Low Intensity,1.08,0.002298626,,
2015,Lyre - Hoko,Medium Intensity,0.4878,0.001038213,,
2015,Lyre - Hoko,High Intensity,0.0126,2.68e-05,,
2015,Lyre - Hoko,Forest,455.2254,0.968882351,,
2015,Lyre - Hoko,Agriculture,9.5643,0.020356249,,
2015,Stillaguamish,Open Space,52.299,0.085757421,,
2015,Stillaguamish,Low Intensity,10.4814,0.017186903,,
2015,Stillaguamish,Medium Intensity,5.7231,0.009384468,,
2015,Stillaguamish,High Intensity,0.9702,0.001590888,,
2015,Stillaguamish,Forest,410.2542,0.672715386,,
2015,Stillaguamish,Agriculture,130.1202,0.213364935,,
2015,Island,Open Space,57.3831,0.143215251,,
2015,Island,Low Intensity,28.3032,0.070638392,,
2015,Island,Medium Intensity,9.6768,0.024151106,,
2015,Island,High Intensity,1.2042,0.003005411,,
2015,Island,Forest,234.4257,0.585073574,,
2015,Island,Agriculture,69.6843,0.173916266,,
2015,Quilcene - Snow,Open Space,22.338,0.092085541,,
2015,Quilcene - Snow,Low Intensity,13.482,0.055577816,,
2015,Quilcene - Snow,Medium Intensity,4.0077,0.016521229,,
2015,Quilcene - Snow,High Intensity,0.6354,0.002619355,,
2015,Quilcene - Snow,Forest,168.9201,0.696351454,,
2015,Quilcene - Snow,Agriculture,33.1956,0.136844605,,
2015,Elwha - Dungeness,Open Space,26.4888,0.091772241,,
2015,Elwha - Dungeness,Low Intensity,25.992,0.090051043,,
2015,Elwha - Dungeness,Medium Intensity,10.2222,0.035415504,,
2015,Elwha - Dungeness,High Intensity,1.9215,0.006657167,,
2015,Elwha - Dungeness,Forest,136.4139,0.472615191,,
2015,Elwha - Dungeness,Agriculture,87.5979,0.303488854,,
2015,Kitsap,Open Space,212.1327,0.202497814,,
2015,Kitsap,Low Intensity,100.0134,0.095470877,,
2015,Kitsap,Medium Intensity,30.6765,0.0292832,,
2015,Kitsap,High Intensity,6.12,0.005842035,,
2015,Kitsap,Forest,667.2348,0.636929564,,
2015,Kitsap,Agriculture,31.4028,0.029976512,,
2015,Skokomish - Dosewallips,Open Space,6.7671,0.030917322,,
2015,Skokomish - Dosewallips,Low Intensity,3.15,0.014391625,,
2015,Skokomish - Dosewallips,Medium Intensity,0.2745,0.001254127,,
2015,Skokomish - Dosewallips,High Intensity,0.0018,8.22e-06,,
2015,Skokomish - Dosewallips,Forest,198.6894,0.907766132,,
2015,Skokomish - Dosewallips,Agriculture,9.9945,0.04566257,,
2015,Kennedy - Goldsborough,Open Space,40.5324,0.057972656,,
2015,Kennedy - Goldsborough,Low Intensity,21.0285,0.03007663,,
2015,Kennedy - Goldsborough,Medium Intensity,4.9167,0.007032255,,
2015,Kennedy - Goldsborough,High Intensity,0.7704,0.001101887,,
2015,Kennedy - Goldsborough,Forest,606.8781,0.868005237,,
2015,Kennedy - Goldsborough,Agriculture,25.038,0.035811335,,
2015,Chambers - Clover,Open Space,41.6682,0.199452022,,
2015,Chambers - Clover,Low Intensity,66.4461,0.318055711,,
2015,Chambers - Clover,Medium Intensity,58.7205,0.281075795,,
2015,Chambers - Clover,High Intensity,14.5728,0.069755219,,
2015,Chambers - Clover,Forest,20.6451,0.09882133,,
2015,Chambers - Clover,Agriculture,6.8607,0.032839923,,
2015,Deschutes,Open Space,68.2929,0.209484082,,
2015,Deschutes,Low Intensity,43.4358,0.133236525,,
2015,Deschutes,Medium Intensity,28.4598,0.087298608,,
2015,Deschutes,High Intensity,7.8714,0.024145014,,
2015,Deschutes,Forest,120.8601,0.37073059,,
2015,Deschutes,Agriculture,57.0852,0.175105182,,
2015,Nisqually,Open Space,51.597,0.063220996,,
2015,Nisqually,Low Intensity,31.6881,0.038826932,,
2015,Nisqually,Medium Intensity,7.578,0.009285205,,
2015,Nisqually,High Intensity,0.4608,0.000564611,,
2015,Nisqually,Forest,551.9295,0.676270568,,
2015,Nisqually,Agriculture,172.8837,0.211831689,,
2015,Snohomish,Open Space,207.3186,0.175225046,,
2015,Snohomish,Low Intensity,71.5203,0.060448739,,
2015,Snohomish,Medium Intensity,49.5243,0.041857787,,
2015,Snohomish,High Intensity,17.7435,0.014996752,,
2015,Snohomish,Forest,661.4685,0.559071152,,
2015,Snohomish,Agriculture,175.581,0.148400524,,
2015,Cedar - Sammamish,Open Space,176.1345,0.266591019,,
2015,Cedar - Sammamish,Low Intensity,190.1403,0.287789708,,
2015,Cedar - Sammamish,Medium Intensity,156.9285,0.237521489,,
2015,Cedar - Sammamish,High Intensity,39.2841,0.05945904,,
2015,Cedar - Sammamish,Forest,88.5816,0.134074012,,
2015,Cedar - Sammamish,Agriculture,9.6228,0.014564734,,
2015,Duwamish - Green,Open Space,67.3146,0.201813227,,
2015,Duwamish - Green,Low Intensity,72.423,0.217128518,,
2015,Duwamish - Green,Medium Intensity,68.8563,0.206435336,,
2015,Duwamish - Green,High Intensity,36.8865,0.11058795,,
2015,Duwamish - Green,Forest,42.4161,0.127166024,,
2015,Duwamish - Green,Agriculture,45.6525,0.136868946,,
2015,Puyallup - White,Open Space,87.5196,0.079551506,,
2015,Puyallup - White,Low Intensity,87.9075,0.079904091,,
2015,Puyallup - White,Medium Intensity,66.852,0.060765558,,
2015,Puyallup - White,High Intensity,30.2454,0.027491752,,
2015,Puyallup - White,Forest,744.7671,0.676960871,,
2015,Puyallup - White,Agriculture,82.8711,0.075326222,,
2016,Nooksack,Open Space,73.0377,0.07709488,,
2016,Nooksack,Low Intensity,39.0681,0.041238298,,
2016,Nooksack,Medium Intensity,27.2259,0.028738275,,
2016,Nooksack,High Intensity,13.8195,0.014587161,,
2016,Nooksack,Forest,279.2178,0.294728102,,
2016,Nooksack,Agriculture,515.0052,0.543613284,,
2016,Upper Skagit,Open Space,5.5116,0.066950181,,
2016,Upper Skagit,Low Intensity,2.5047,0.030424943,,
2016,Upper Skagit,Medium Intensity,0.6057,0.007357523,,
2016,Upper Skagit,High Intensity,0.1152,0.001399351,,
2016,Upper Skagit,Forest,53.3124,0.647593226,,
2016,Upper Skagit,Agriculture,20.2743,0.246274776,,
2016,San Juan,Open Space,15.2928,0.04648033,,
2016,San Juan,Low Intensity,6.1317,0.018636446,,
2016,San Juan,Medium Intensity,1.0602,0.00322233,,
2016,San Juan,High Intensity,0.1323,0.000402107,,
2016,San Juan,Forest,233.7543,0.710463545,,
2016,San Juan,Agriculture,72.6453,0.220795243,,
2016,Lower Skagit - Samish,Open Space,50.8635,0.077500511,,
2016,Lower Skagit - Samish,Low Intensity,29.6055,0.045109782,,
2016,Lower Skagit - Samish,Medium Intensity,19.6686,0.029968967,,
2016,Lower Skagit - Samish,High Intensity,11.1384,0.016971535,,
2016,Lower Skagit - Samish,Forest,184.7907,0.281564848,,
2016,Lower Skagit - Samish,Agriculture,360.2322,0.548884357,,
2016,Lyre - Hoko,Open Space,3.4488,0.007340363,,
2016,Lyre - Hoko,Low Intensity,1.08,0.002298652,,
2016,Lyre - Hoko,Medium Intensity,0.4878,0.001038225,,
2016,Lyre - Hoko,High Intensity,0.0126,2.68e-05,,
2016,Lyre - Hoko,Forest,455.1642,0.968763229,,
2016,Lyre - Hoko,Agriculture,9.6471,0.020532713,,
2016,Stillaguamish,Open Space,53.0802,0.087049829,,
2016,Stillaguamish,Low Intensity,10.4589,0.017152261,,
2016,Stillaguamish,Medium Intensity,5.7528,0.009434408,,
2016,Stillaguamish,High Intensity,0.9972,0.001635376,,
2016,Stillaguamish,Forest,410.2776,0.67284213,,
2016,Stillaguamish,Agriculture,129.2013,0.211885996,,
2016,Island,Open Space,57.9159,0.14463044,,
2016,Island,Low Intensity,28.2366,0.070513829,,
2016,Island,Medium Intensity,9.7155,0.024262025,,
2016,Island,High Intensity,1.2087,0.003018425,,
2016,Island,Forest,233.9343,0.584192262,,
2016,Island,Agriculture,69.4296,0.173383019,,
2016,Quilcene - Snow,Open Space,22.3686,0.0922531,,
2016,Quilcene - Snow,Low Intensity,13.4559,0.055495136,,
2016,Quilcene - Snow,Medium Intensity,3.9933,0.016469261,,
2016,Quilcene - Snow,High Intensity,0.6273,0.002587125,,
2016,Quilcene - Snow,Forest,168.9264,0.696690187,,
2016,Quilcene - Snow,Agriculture,33.0984,0.136505191,,
2016,Elwha - Dungeness,Open Space,26.8101,0.092892937,,
2016,Elwha - Dungeness,Low Intensity,25.8435,0.089543815,,
2016,Elwha - Dungeness,Medium Intensity,10.3203,0.035758277,,
2016,Elwha - Dungeness,High Intensity,1.9197,0.00665147,,
2016,Elwha - Dungeness,Forest,136.44,0.472743942,,
2016,Elwha - Dungeness,Agriculture,87.2793,0.30240956,,
2016,Kitsap,Open Space,213.5421,0.204068661,,
2016,Kitsap,Low Intensity,99.1998,0.094798967,,
2016,Kitsap,Medium Intensity,30.9051,0.029534047,,
2016,Kitsap,High Intensity,6.1731,0.005899241,,
2016,Kitsap,Forest,665.4105,0.635890674,,
2016,Kitsap,Agriculture,31.1922,0.02980841,,
2016,Skokomish - Dosewallips,Open Space,6.7653,0.030935811,,
2016,Skokomish - Dosewallips,Low Intensity,3.1248,0.01428883,,
2016,Skokomish - Dosewallips,Medium Intensity,0.2538,0.001160556,,
2016,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,,
2016,Skokomish - Dosewallips,Forest,198.513,0.907744036,,
2016,Skokomish - Dosewallips,Agriculture,10.0296,0.045862536,,
2016,Kennedy - Goldsborough,Open Space,40.3533,0.057781426,,
2016,Kennedy - Goldsborough,Low Intensity,21.0438,0.030132375,,
2016,Kennedy - Goldsborough,Medium Intensity,4.9383,0.007071095,,
2016,Kennedy - Goldsborough,High Intensity,0.8028,0.00114952,,
2016,Kennedy - Goldsborough,Forest,606.213,0.868029424,,
2016,Kennedy - Goldsborough,Agriculture,25.0272,0.03583616,,
2016,Chambers - Clover,Open Space,41.5323,0.198763837,,
2016,Chambers - Clover,Low Intensity,66.3966,0.317758539,,
2016,Chambers - Clover,Medium Intensity,59.0076,0.28239652,,
2016,Chambers - Clover,High Intensity,14.6835,0.070271784,,
2016,Chambers - Clover,Forest,20.5848,0.09851402,,
2016,Chambers - Clover,Agriculture,6.7482,0.032295301,,
2016,Deschutes,Open Space,68.3289,0.209887124,,
2016,Deschutes,Low Intensity,43.4412,0.133439123,,
2016,Deschutes,Medium Intensity,28.8207,0.088529068,,
2016,Deschutes,High Intensity,8.0244,0.024648695,,
2016,Deschutes,Forest,119.835,0.368099347,,
2016,Deschutes,Agriculture,57.1005,0.175396643,,
2016,Nisqually,Open Space,52.2558,0.064038876,,
2016,Nisqually,Low Intensity,31.5828,0.038704355,,
2016,Nisqually,Medium Intensity,7.6671,0.009395942,,
2016,Nisqually,High Intensity,0.4608,0.000564705,,
2016,Nisqually,Forest,551.8125,0.676239814,,
2016,Nisqually,Agriculture,172.2222,0.211056307,,
2016,Snohomish,Open Space,208.7802,0.176538542,,
2016,Snohomish,Low Intensity,71.496,0.060454965,,
2016,Snohomish,Medium Intensity,49.7691,0.042083322,,
2016,Snohomish,High Intensity,17.775,0.01503003,,
2016,Snohomish,Forest,660.8358,0.558783778,,
2016,Snohomish,Agriculture,173.9763,0.147109364,,
2016,Cedar - Sammamish,Open Space,176.0805,0.266519089,,
2016,Cedar - Sammamish,Low Intensity,189.9711,0.287544188,,
2016,Cedar - Sammamish,Medium Intensity,157.689,0.238681334,,
2016,Cedar - Sammamish,High Intensity,39.4281,0.059679188,,
2016,Cedar - Sammamish,Forest,88.0389,0.133257501,,
2016,Cedar - Sammamish,Agriculture,9.4599,0.0143187,,
2016,Duwamish - Green,Open Space,67.3407,0.201932886,,
2016,Duwamish - Green,Low Intensity,72.297,0.21679522,,
2016,Duwamish - Green,Medium Intensity,68.8086,0.206334641,,
2016,Duwamish - Green,High Intensity,37.0431,0.111080225,,
2016,Duwamish - Green,Forest,42.381,0.127086853,,
2016,Duwamish - Green,Agriculture,45.6102,0.136770175,,
2016,Puyallup - White,Open Space,88.0335,0.080018095,,
2016,Puyallup - White,Low Intensity,87.8004,0.079806219,,
2016,Puyallup - White,Medium Intensity,67.4793,0.061335345,,
2016,Puyallup - White,High Intensity,30.51,0.02773208,,
2016,Puyallup - White,Forest,744.4602,0.676677484,,
2016,Puyallup - White,Agriculture,81.8865,0.074430777,,
2017,Nooksack,Open Space,73.7208,0.077823023,,
2017,Nooksack,Low Intensity,39.1527,0.041331367,,
2017,Nooksack,Medium Intensity,27.5535,0.029086725,,
2017,Nooksack,High Intensity,13.9122,0.01468635,,
2017,Nooksack,Forest,278.5842,0.294086127,,
2017,Nooksack,Agriculture,514.3644,0.542986408,,
2017,Upper Skagit,Open Space,5.4936,0.066751236,,
2017,Upper Skagit,Low Intensity,2.5218,0.030641704,,
2017,Upper Skagit,Medium Intensity,0.6102,0.007414374,,
2017,Upper Skagit,High Intensity,0.1152,0.001399764,,
2017,Upper Skagit,Forest,53.5806,0.651043261,,
2017,Upper Skagit,Agriculture,19.9782,0.242749661,,
2017,San Juan,Open Space,15.3252,0.046579314,,
2017,San Juan,Low Intensity,6.2145,0.018888311,,
2017,San Juan,Medium Intensity,1.0494,0.00318954,,
2017,San Juan,High Intensity,0.144,0.000437673,,
2017,San Juan,Forest,233.9091,0.710941817,,
2017,San Juan,Agriculture,72.3708,0.219963345,,
2017,Lower Skagit - Samish,Open Space,51.048,0.07777694,,
2017,Lower Skagit - Samish,Low Intensity,29.8269,0.045444386,,
2017,Lower Skagit - Samish,Medium Intensity,19.971,0.030427897,,
2017,Lower Skagit - Samish,High Intensity,11.1528,0.016992451,,
2017,Lower Skagit - Samish,Forest,185.1012,0.282020939,,
2017,Lower Skagit - Samish,Agriculture,359.2386,0.547337388,,
2017,Lyre - Hoko,Open Space,3.4389,0.007319236,,
2017,Lyre - Hoko,Low Intensity,1.0962,0.002333114,,
2017,Lyre - Hoko,Medium Intensity,0.4878,0.001038217,,
2017,Lyre - Hoko,High Intensity,0.0126,2.68e-05,,
2017,Lyre - Hoko,Forest,455.2092,0.968851583,,
2017,Lyre - Hoko,Agriculture,9.5994,0.020431032,,
2017,Stillaguamish,Open Space,53.4573,0.087667484,,
2017,Stillaguamish,Low Intensity,10.6308,0.017434017,,
2017,Stillaguamish,Medium Intensity,5.8149,0.009536165,,
2017,Stillaguamish,High Intensity,0.9981,0.001636838,,
2017,Stillaguamish,Forest,409.5045,0.671568324,,
2017,Stillaguamish,Agriculture,129.3678,0.212157172,,
2017,Island,Open Space,58.6008,0.146311539,,
2017,Island,Low Intensity,28.3797,0.070857012,,
2017,Island,Medium Intensity,9.8775,0.024661647,,
2017,Island,High Intensity,1.1412,0.002849291,,
2017,Island,Forest,233.4015,0.582745161,,
2017,Island,Agriculture,69.12,0.17257535,,
2017,Quilcene - Snow,Open Space,22.6728,0.093474728,,
2017,Quilcene - Snow,Low Intensity,13.5351,0.055802097,,
2017,Quilcene - Snow,Medium Intensity,4.0113,0.016537665,,
2017,Quilcene - Snow,High Intensity,0.6309,0.002601055,,
2017,Quilcene - Snow,Forest,168.8985,0.696329581,,
2017,Quilcene - Snow,Agriculture,32.8068,0.135254874,,
2017,Elwha - Dungeness,Open Space,27.3096,0.094687112,,
2017,Elwha - Dungeness,Low Intensity,26.2764,0.091104829,,
2017,Elwha - Dungeness,Medium Intensity,10.1277,0.03511449,,
2017,Elwha - Dungeness,High Intensity,1.9683,0.006824437,,
2017,Elwha - Dungeness,Forest,136.1889,0.472190498,,
2017,Elwha - Dungeness,Agriculture,86.5485,0.300078635,,
2017,Kitsap,Open Space,214.7193,0.204918871,,
2017,Kitsap,Low Intensity,99.981,0.095417569,,
2017,Kitsap,Medium Intensity,30.7845,0.029379404,,
2017,Kitsap,High Intensity,6.1794,0.005897354,,
2017,Kitsap,Forest,665.2296,0.634866537,,
2017,Kitsap,Agriculture,30.9321,0.029520267,,
2017,Skokomish - Dosewallips,Open Space,6.8004,0.031082115,,
2017,Skokomish - Dosewallips,Low Intensity,3.0771,0.014064287,,
2017,Skokomish - Dosewallips,Medium Intensity,0.2538,0.001160026,,
2017,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,,
2017,Skokomish - Dosewallips,Forest,198.8658,0.908942073,,
2017,Skokomish - Dosewallips,Agriculture,9.7893,0.044743272,,
2017,Kennedy - Goldsborough,Open Space,40.3074,0.057677497,,
2017,Kennedy - Goldsborough,Low Intensity,21.7647,0.031143994,,
2017,Kennedy - Goldsborough,Medium Intensity,5.0166,0.007178457,,
2017,Kennedy - Goldsborough,High Intensity,0.8055,0.001152623,,
2017,Kennedy - Goldsborough,Forest,606.2499,0.86750763,,
2017,Kennedy - Goldsborough,Agriculture,24.6969,0.035339798,,
2017,Chambers - Clover,Open Space,41.4774,0.198478017,,
2017,Chambers - Clover,Low Intensity,66.4848,0.318143645,,
2017,Chambers - Clover,Medium Intensity,59.3046,0.28378489,,
2017,Chambers - Clover,High Intensity,14.715,0.070414346,,
2017,Chambers - Clover,Forest,20.4336,0.097779041,,
2017,Chambers - Clover,Agriculture,6.5619,0.031400061,,
2017,Deschutes,Open Space,68.8428,0.211256597,,
2017,Deschutes,Low Intensity,43.7013,0.134105352,,
2017,Deschutes,Medium Intensity,28.8945,0.088668005,,
2017,Deschutes,High Intensity,8.1783,0.025096594,,
2017,Deschutes,Forest,119.376,0.366326872,,
2017,Deschutes,Agriculture,56.88,0.174546579,,
2017,Nisqually,Open Space,52.7337,0.064624965,,
2017,Nisqually,Low Intensity,31.6764,0.038819317,,
2017,Nisqually,Medium Intensity,7.8444,0.009613285,,
2017,Nisqually,High Intensity,0.4608,0.000564709,,
2017,Nisqually,Forest,550.2726,0.674357147,,
2017,Nisqually,Agriculture,173.0079,0.212020577,,
2017,Snohomish,Open Space,210.4551,0.177946258,,
2017,Snohomish,Low Intensity,72.0405,0.060912458,,
2017,Snohomish,Medium Intensity,50.2218,0.042464076,,
2017,Snohomish,High Intensity,17.9478,0.015175417,,
2017,Snohomish,Forest,659.1474,0.557329395,,
2017,Snohomish,Agriculture,172.8765,0.146172396,,
2017,Cedar - Sammamish,Open Space,175.8582,0.266180798,,
2017,Cedar - Sammamish,Low Intensity,189.9216,0.287467306,,
2017,Cedar - Sammamish,Medium Intensity,158.1813,0.239424858,,
2017,Cedar - Sammamish,High Intensity,39.7593,0.060180089,,
2017,Cedar - Sammamish,Forest,87.6825,0.132717143,,
2017,Cedar - Sammamish,Agriculture,9.2691,0.014029806,,
2017,Duwamish - Green,Open Space,67.3479,0.201930498,,
2017,Duwamish - Green,Low Intensity,72.3897,0.217047423,,
2017,Duwamish - Green,Medium Intensity,69.1623,0.207370648,,
2017,Duwamish - Green,High Intensity,37.2123,0.111574351,,
2017,Duwamish - Green,Forest,42.2397,0.126648101,,
2017,Duwamish - Green,Agriculture,45.1683,0.135428979,,
2017,Puyallup - White,Open Space,88.1487,0.080121496,,
2017,Puyallup - White,Low Intensity,88.8444,0.080753842,,
2017,Puyallup - White,Medium Intensity,68.1579,0.061951145,,
2017,Puyallup - White,High Intensity,30.87,0.028058843,,
2017,Puyallup - White,Forest,743.5611,0.675849189,,
2017,Puyallup - White,Agriculture,80.6058,0.073265485,,
2018,Nooksack,Open Space,74.2563,0.078379906,,
2018,Nooksack,Low Intensity,39.6216,0.041821869,,
2018,Nooksack,Medium Intensity,27.6327,0.029167201,,
2018,Nooksack,High Intensity,14.0463,0.01482632,,
2018,Nooksack,Forest,278.6139,0.294085907,,
2018,Nooksack,Agriculture,513.2187,0.541718797,,
2018,Upper Skagit,Open Space,5.7249,0.069570829,,
2018,Upper Skagit,Low Intensity,2.5623,0.031137895,,
2018,Upper Skagit,Medium Intensity,0.612,0.007437221,,
2018,Upper Skagit,High Intensity,0.1152,0.001399948,,
2018,Upper Skagit,Forest,53.4852,0.649969376,,
2018,Upper Skagit,Agriculture,19.7892,0.240484732,,
2018,San Juan,Open Space,15.5547,0.047276079,,
2018,San Juan,Low Intensity,6.3621,0.019336609,,
2018,San Juan,Medium Intensity,1.0377,0.003153927,,
2018,San Juan,High Intensity,0.144,0.000437665,,
2018,San Juan,Forest,233.8893,0.71086997,,
2018,San Juan,Agriculture,72.0306,0.21892575,,
2018,Lower Skagit - Samish,Open Space,51.5547,0.078545719,,
2018,Lower Skagit - Samish,Low Intensity,30.0969,0.045853873,,
2018,Lower Skagit - Samish,Medium Intensity,20.1276,0.030665231,,
2018,Lower Skagit - Samish,High Intensity,11.1717,0.017020547,,
2018,Lower Skagit - Samish,Forest,185.1516,0.282086124,,
2018,Lower Skagit - Samish,Agriculture,358.263,0.545828506,,
2018,Lyre - Hoko,Open Space,3.4209,0.007280954,,
2018,Lyre - Hoko,Low Intensity,1.2978,0.002762203,,
2018,Lyre - Hoko,Medium Intensity,0.4878,0.001038221,,
2018,Lyre - Hoko,High Intensity,0.0126,2.68e-05,,
2018,Lyre - Hoko,Forest,455.0085,0.96842813,,
2018,Lyre - Hoko,Agriculture,9.6147,0.020463675,,
2018,Stillaguamish,Open Space,53.6985,0.08807123,,
2018,Stillaguamish,Low Intensity,10.9278,0.01792275,,
2018,Stillaguamish,Medium Intensity,5.8176,0.00954148,,
2018,Stillaguamish,High Intensity,1.0035,0.001645846,,
2018,Stillaguamish,Forest,409.0338,0.670858778,,
2018,Stillaguamish,Agriculture,129.2355,0.211959915,,
2018,Island,Open Space,58.833,0.146911422,,
2018,Island,Low Intensity,28.7811,0.071869058,,
2018,Island,Medium Intensity,9.8469,0.024588617,,
2018,Island,High Intensity,1.2987,0.003242974,,
2018,Island,Forest,232.6959,0.581063102,,
2018,Island,Agriculture,69.0102,0.172324828,,
2018,Quilcene - Snow,Open Space,22.9293,0.094535375,,
2018,Quilcene - Snow,Low Intensity,13.599,0.056067414,,
2018,Quilcene - Snow,Medium Intensity,4.0194,0.016571613,,
2018,Quilcene - Snow,High Intensity,0.6318,0.002604853,,
2018,Quilcene - Snow,Forest,168.6735,0.695425181,,
2018,Quilcene - Snow,Agriculture,32.6943,0.134795564,,
2018,Elwha - Dungeness,Open Space,27.8334,0.096515866,,
2018,Elwha - Dungeness,Low Intensity,26.3187,0.091263451,,
2018,Elwha - Dungeness,Medium Intensity,10.1493,0.035193993,,
2018,Elwha - Dungeness,High Intensity,1.9746,0.006847177,,
2018,Elwha - Dungeness,Forest,136.4643,0.473207375,,
2018,Elwha - Dungeness,Agriculture,85.6413,0.296972137,,
2018,Kitsap,Open Space,215.3169,0.205578718,,
2018,Kitsap,Low Intensity,100.5777,0.096028852,,
2018,Kitsap,Medium Intensity,30.69,0.029301977,,
2018,Kitsap,High Intensity,6.1884,0.005908516,,
2018,Kitsap,Forest,664.4646,0.634412723,,
2018,Kitsap,Agriculture,30.132,0.028769214,,
2018,Skokomish - Dosewallips,Open Space,6.7995,0.031090023,,
2018,Skokomish - Dosewallips,Low Intensity,3.0564,0.013975079,,
2018,Skokomish - Dosewallips,Medium Intensity,0.2538,0.001160475,,
2018,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,,
2018,Skokomish - Dosewallips,Forest,198.8028,0.909005613,,
2018,Skokomish - Dosewallips,Agriculture,9.7893,0.04476058,,
2018,Kennedy - Goldsborough,Open Space,40.833,0.058440588,,
2018,Kennedy - Goldsborough,Low Intensity,21.8673,0.031296693,,
2018,Kennedy - Goldsborough,Medium Intensity,4.9995,0.007155333,,
2018,Kennedy - Goldsborough,High Intensity,0.8055,0.001152839,,
2018,Kennedy - Goldsborough,Forest,605.7756,0.866991952,,
2018,Kennedy - Goldsborough,Agriculture,24.4287,0.034962594,,
2018,Chambers - Clover,Open Space,41.157,0.197009318,,
2018,Chambers - Clover,Low Intensity,66.7476,0.319505775,,
2018,Chambers - Clover,Medium Intensity,59.5548,0.285075456,,
2018,Chambers - Clover,High Intensity,15.129,0.072419126,,
2018,Chambers - Clover,Forest,20.0358,0.095906876,,
2018,Chambers - Clover,Agriculture,6.2847,0.030083448,,
2018,Deschutes,Open Space,68.8662,0.21145747,,
2018,Deschutes,Low Intensity,44.1972,0.135709943,,
2018,Deschutes,Medium Intensity,29.3166,0.090018239,,
2018,Deschutes,High Intensity,8.5302,0.02619245,,
2018,Deschutes,Forest,118.0413,0.36245233,,
2018,Deschutes,Agriculture,56.7225,0.174169568,,
2018,Nisqually,Open Space,53.37,0.065412324,,
2018,Nisqually,Low Intensity,31.9491,0.039158045,,
2018,Nisqually,Medium Intensity,7.7157,0.009456659,,
2018,Nisqually,High Intensity,0.4977,0.00061,,
2018,Nisqually,Forest,548.9622,0.672829177,,
2018,Nisqually,Agriculture,173.4066,0.212533795,,
2018,Snohomish,Open Space,211.0545,0.178463934,,
2018,Snohomish,Low Intensity,72.9072,0.061649032,,
2018,Snohomish,Medium Intensity,50.715,0.042883703,,
2018,Snohomish,High Intensity,18.0414,0.015255487,,
2018,Snohomish,Forest,658.332,0.556673838,,
2018,Snohomish,Agriculture,171.567,0.145074006,,
2018,Cedar - Sammamish,Open Space,175.725,0.265978823,,
2018,Cedar - Sammamish,Low Intensity,190.1115,0.287754349,,
2018,Cedar - Sammamish,Medium Intensity,158.319,0.239632956,,
2018,Cedar - Sammamish,High Intensity,40.0356,0.060598217,,
2018,Cedar - Sammamish,Forest,87.4701,0.132395471,,
2018,Cedar - Sammamish,Agriculture,9.0117,0.013640184,,
2018,Duwamish - Green,Open Space,67.2363,0.201605678,,
2018,Duwamish - Green,Low Intensity,72.5526,0.217546416,,
2018,Duwamish - Green,Medium Intensity,69.3657,0.207990609,,
2018,Duwamish - Green,High Intensity,37.3437,0.111973769,,
2018,Duwamish - Green,Forest,42.1479,0.126378994,,
2018,Duwamish - Green,Agriculture,44.8578,0.134504534,,
2018,Puyallup - White,Open Space,87.2433,0.079296924,,
2018,Puyallup - White,Low Intensity,89.4987,0.081346895,,
2018,Puyallup - White,Medium Intensity,68.3802,0.06215193,,
2018,Puyallup - White,High Intensity,32.1588,0.029229682,,
2018,Puyallup - White,Forest,743.4981,0.675778106,,
2018,Puyallup - White,Agriculture,79.4313,0.072196464,,
2019,Nooksack,Open Space,74.9817,0.079148371,,
2019,Nooksack,Low Intensity,39.8853,0.042101693,,
2019,Nooksack,Medium Intensity,27.9738,0.029528281,,
2019,Nooksack,High Intensity,14.1453,0.014931343,,
2019,Nooksack,Forest,277.9119,0.293355234,,
2019,Nooksack,Agriculture,512.4582,0.540935078,,
